0.001,0.00131735846158444
0.002,0.00131276179491778
0.003,0.00130789846158444
0.004,0.00130289512825111
0.005,0.00129767846158444
0.006,0.00129226179491777
0.007,0.00128663846158444
0.008,0.00128094512825111
0.009,0.00127504512825111
0.01,0.00126901846158444
0.011,0.00126284179491777
0.012,0.00125646512825111
0.013,0.00125002179491778
0.014,0.00124350512825111
0.015,0.00123678512825111
0.016,0.00122998846158444
0.017,0.00122306512825111
0.018,0.00121606846158444
0.019,0.00120894512825111
0.02,0.0012017451282511
0.021,0.00119446846158444
0.022,0.00118713179491777
0.023,0.00117972846158444
0.024,0.00117225179491777
0.025,0.00116470846158444
0.026,0.00115716846158444
0.027,0.00114947846158444
0.028,0.00114179846158444
0.029,0.00113405179491778
0.03,0.00112623512825111
0.031,0.00111841512825111
0.032,0.00111045846158444
0.033,0.00110257512825111
0.034,0.00109461846158444
0.035,0.00108659846158444
0.036,0.00107850179491778
0.037,0.00107034179491777
0.038,0.00106218179491778
0.039,0.00105395179491777
0.04,0.00104572179491777
0.041,0.00103735512825111
0.042,0.00102898846158444
0.043,0.00102055512825111
0.044,0.00101205179491778
0.045,0.00100347846158444
0.046,0.000994838461584441
0.047,0.00098612846158444
0.048,0.000977418461584439
0.049,0.000968571794917777
0.05,0.000959725128251107
0.051,0.000950811794917776
0.052,0.000941828461584438
0.053,0.000932841794917776
0.054,0.000923721794917777
0.055,0.000914601794917771
0.056,0.000905481794917772
0.057,0.000896221794917774
0.058,0.000886965128251106
0.059,0.000877638461584439
0.06,0.000868311794917772
0.061,0.000858915128251105
0.062,0.000849451794917776
0.063,0.000839988461584441
0.064,0.000830525128251105
0.065,0.000820991794917777
0.066,0.000811391794917773
0.067,0.000801788461584438
0.068,0.000792051794917773
0.069,0.000782311794917777
0.07,0.000772575128251104
0.071,0.00076269846158444
0.072,0.000752825128251106
0.073,0.000742881794917773
0.074,0.00073286846158444
0.075,0.000722788461584439
0.076,0.000712638461584444
0.077,0.000702418461584443
0.078,0.000692131794917773
0.079,0.000681845128251111
0.08,0.000671421794917773
0.081,0.000660998461584442
0.082,0.000650438461584443
0.083,0.000639875128251105
0.084,0.000629315128251106
0.085,0.000618615128251107
0.086,0.000607848461584439
0.087,0.000597081794917772
0.088,0.000586315128251105
0.089,0.000575481794917776
0.09,0.00056457846158444
0.091,0.000553671794917773
0.092,0.000542768461584444
0.093,0.000531795128251109
0.094,0.000520821794917773
0.095,0.000509851794917776
0.096,0.00049887846158444
0.097,0.000487975128251105
0.098,0.000477001794917776
0.099,0.000466028461584441
0.1,0.000455125128251105
0.101,0.000444221794917776
0.102,0.000433318461584441
0.103,0.000422481794917773
0.104,0.000411715128251106
0.105,0.000401015128251107
0.106,0.000390318461584439
0.107,0.00037975846158444
0.108,0.000369265128251109
0.109,0.000358771794917772
0.11,0.000348485128251109
0.111,0.000338198461584439
0.112,0.000328118461584438
0.113,0.000318105128251105
0.114,0.000308231794917771
0.115,0.000298561794917775
0.116,0.00028895846158444
0.117,0.000279565128251111
0.118,0.000270305128251105
0.119,0.000261255128251106
0.12,0.000252408461584444
0.121,0.000243698461584442
0.122,0.000235195128251109
0.123,0.000226895128251106
0.124,0.000218805128251109
0.125,0.000210918461584442
0.126,0.000203235128251105
0.127,0.000195691794917775
0.128,0.000188421794917774
0.129,0.000181291794917773
0.13,0.000174365128251108
0.131,0.000167645128251105
0.132,0.000161128461584438
0.133,0.00015481846158444
0.134,0.000148715128251109
0.135,0.00014281846158444
0.136,0.000137058461584439
0.137,0.000131571794917775
0.138,0.000126221794917772
0.139,0.000121011794917776
0.14,0.000116071794917778
0.141,0.000111271794917772
0.142,0.000106608461584442
0.143,0.000102151794917773
0.144,9.78984615844412e-05
0.145,9.38551282511085e-05
0.146,8.99451282511057e-05
0.147,8.61717949177713e-05
0.148,8.26084615844434e-05
0.149,7.91784615844383e-05
0.15,7.59551282511085e-05
0.151,7.28684615844399e-05
0.152,6.99884615844395e-05
0.153,6.72451282511073e-05
0.154,6.4571794917775e-05
0.155,6.21017949177725e-05
0.156,5.97717949177767e-05
0.157,5.75751282511108e-05
0.158,5.55884615844443e-05
0.159,5.3665128251108e-05
0.16,5.18851282511097e-05
0.161,5.02384615844413e-05
0.162,4.87984615844411e-05
0.163,4.74251282511094e-05
0.164,4.62617949177771e-05
0.165,4.5161794917775e-05
0.166,4.42017949177725e-05
0.167,4.33784615844383e-05
0.168,4.26951282511108e-05
0.169,4.20784615844377e-05
0.17,4.159846158444e-05
0.171,4.12551282511106e-05
0.172,4.10484615844425e-05
0.173,4.09117949177742e-05
0.174,4.09117949177742e-05
0.175,4.10484615844425e-05
0.176,4.12551282511106e-05
0.177,4.15284615844402e-05
0.178,4.18717949177766e-05
0.179,4.23517949177744e-05
0.18,4.28984615844406e-05
0.181,4.35184615844379e-05
0.182,4.42017949177725e-05
0.183,4.49584615844382e-05
0.184,4.57817949177723e-05
0.185,4.66017949177752e-05
0.186,4.74951282511092e-05
0.187,4.85217949177732e-05
0.188,4.95517949177755e-05
0.189,5.05817949177778e-05
0.19,5.17451282511101e-05
0.191,5.29117949177736e-05
0.192,5.41484615844441e-05
0.193,5.53817949177762e-05
0.194,5.66851282511081e-05
0.195,5.80551282511085e-05
0.196,5.94951282511087e-05
0.197,6.09351282511089e-05
0.198,6.23751282511091e-05
0.199,6.38851282511092e-05
0.2,6.53951282511092e-05
0.201,6.69017949177779e-05
0.202,6.84784615844394e-05
0.203,7.00584615844393e-05
0.204,7.17017949177763e-05
0.205,7.32817949177762e-05
0.206,7.49251282511062e-05
0.207,7.65717949177745e-05
0.208,7.82184615844429e-05
0.209,7.98651282511113e-05
0.21,8.15084615844412e-05
0.211,8.30884615844411e-05
0.212,8.47317949177711e-05
0.213,8.63784615844394e-05
0.214,8.7955128251108e-05
0.215,8.95317949177765e-05
0.216,9.11117949177764e-05
0.217,9.2618461584438e-05
0.218,9.40584615844383e-05
0.219,9.54984615844385e-05
0.22,9.68717949177773e-05
0.221,9.81751282511092e-05
0.222,9.94084615844412e-05
0.223,0.000100641794917773
0.224,0.000101808461584444
0.225,0.000102905128251108
0.226,0.00010393512825111
0.227,0.000104961794917774
0.228,0.000105855128251108
0.229,0.000106745128251111
0.23,0.000107501794917776
0.231,0.000108185128251111
0.232,0.000108805128251108
0.233,0.000109351794917774
0.234,0.000109831794917772
0.235,0.000110175128251109
0.236,0.000110518461584438
0.237,0.000110725128251106
0.238,0.000110861794917774
0.239,0.000110998461584443
0.24,0.000110998461584443
0.241,0.000110928461584443
0.242,0.000110791794917775
0.243,0.000110585128251107
0.244,0.000110311794917777
0.245,0.00010996846158444
0.246,0.000109488461584443
0.247,0.000109008461584438
0.248,0.000108391794917772
0.249,0.000107705128251106
0.25,0.00010688512825111
0.251,0.000106061794917776
0.252,0.000105101794917774
0.253,0.000104071794917771
0.254,0.000102905128251108
0.255,0.000101671794917776
0.256,0.000100368461584444
0.257,9.89284615844435e-05
0.258,9.74184615844435e-05
0.259,9.57751282511064e-05
0.26,9.40584615844383e-05
0.261,9.22751282511086e-05
0.262,9.02884615844422e-05
0.263,8.82317949177759e-05
0.264,8.603512825111e-05
0.265,8.37717949177756e-05
0.266,8.13717949177729e-05
0.267,7.87651282511091e-05
0.268,7.60917949177768e-05
0.269,7.33484615844447e-05
0.27,7.03984615844444e-05
0.271,6.73817949177757e-05
0.272,6.42951282511071e-05
0.273,6.10717949177772e-05
0.274,5.7711794917772e-05
0.275,5.42851282511054e-05
0.276,5.07851282511076e-05
0.277,4.71517949177727e-05
0.278,4.34484615844381e-05
0.279,3.96084615844422e-05
0.28,3.56984615844395e-05
0.281,3.17217949177753e-05
0.282,2.76084615844428e-05
0.283,2.34251282511104e-05
0.284,1.91717949177712e-05
0.285,1.48517949177776e-05
0.286,1.03951282511086e-05
0.287,5.93512825110832e-06
0.288,1.34179491777101e-06
0.289,-3.25487174889054e-06
0.29,-7.91820508222766e-06
0.291,-1.2718205082226e-05
0.292,-1.75182050822244e-05
0.293,-2.24548717488911e-05
0.294,-2.73915384155578e-05
0.295,-3.24682050822242e-05
0.296,-3.75415384155592e-05
0.297,-4.27548717488939e-05
0.298,-4.79648717488902e-05
0.299,-5.33148717488931e-05
0.3,-5.86648717488891e-05
0.301,-6.40815384155605e-05
0.302,-6.95015384155563e-05
0.303,-7.5054871748889e-05
0.304,-8.06082050822288e-05
0.305,-8.62348717488927e-05
0.306,-9.18582050822253e-05
0.307,-9.76182050822261e-05
0.308,-0.000103308205082227
0.309,-0.000109138205082228
0.31,-0.000114968205082229
0.311,-0.000120864871748891
0.312,-0.00012676153841556
0.313,-0.000132728205082229
0.314,-0.000138694871748891
0.315,-0.00014466153841556
0.316,-0.000150698205082229
0.317,-0.000156731538415559
0.318,-0.00016283487174889
